STD_YYYYMM,SIDO,비염환자수,아토피환자수,천식환자수,평균기온,평균상대습도,평균증기압,평균최고기온,평균최저기온,평균풍속,AVG_PM10,PM10_BAD,PM10_80BAD,AVG_PM2.5,PM2_BAD,PM2_35BAD,AVG_아황산,아황산_0.05BAD,아황산_BAD,AVG_이산화,이산화_0.06BAD,이산화_0.03BAD,이산화_BAD,AVG_일산화,일산화_9BAD,일산화_BAD,차량수,AVG_구리,구리_BAD,AVG_납,납_0.5BAD,납_BAD,AVG_니켈,니켈_BAD,AVG_망간,망간_BAD,AVG_비소,비소_BAD,AVG_철,철_BAD,AVG_카드뮴,카드뮴_BAD,AVG_크롬,크롬_BAD
201506,전라남도,49852,4787,10789,20.7,80.7,19.4,24.9,17.5,2.4,42.2,Y,N,26.83,Y,N,0.006,N,Y,0.014,N,N,N,0.46,N,N,869432.0,0.0014,N,0.0124,N,N,0.005,N,0.0232,N,0.0015,N,0.6421,Y,0.0009,N,0.0006,N
201507,전라남도,44700,6101,9329,24.0,85.2,25.4,27.7,21.1,2.7,39.67,N,N,22.33,Y,N,0.005,N,Y,0.01,N,N,N,0.42,N,N,874782.0,0.0111,N,0.0157,N,N,0.0011,N,0.02,N,0.0012,N,0.5356,N,0.0009,N,0.0003,N
201508,전라남도,54191,5870,11077,24.9,84.5,26.3,29.3,21.5,2.0,37.5,N,N,23.0,Y,N,0.005,N,Y,0.011,N,N,N,0.42,N,N,878569.0,0.0122,N,0.0075,N,N,0.0034,N,0.015,N,0.0004,N,0.3979,N,0.0008,N,0.0028,N
201509,전라남도,95308,4604,14690,20.9,79.5,19.3,26.0,16.8,2.2,25.0,N,N,18.17,N,N,0.005,N,Y,0.013,N,N,N,0.42,N,N,883753.0,0.0001,N,0.0097,N,N,0.0039,Y,0.016,N,0.0022,N,0.4709,N,0.0006,N,0.0002,N
201510,전라남도,85434,4444,15978,16.1,73.8,13.4,22.1,11.4,2.3,44.25,Y,N,28.33,Y,N,0.005,N,Y,0.016,N,N,N,0.48,N,Y,888189.0,0.0133,N,0.0215,N,N,0.0077,Y,0.0343,Y,0.0019,N,1.0773,Y,0.0009,N,0.0015,N
201511,전라남도,80165,3995,14882,11.7,81.5,11.5,15.6,8.4,2.7,32.2,N,N,23.5,Y,N,0.005,N,Y,0.017,N,N,N,0.52,N,Y,892930.0,0.0052,N,0.0125,N,N,0.003,N,0.0291,N,0.0009,N,0.603,Y,0.0008,N,0.0016,N
201512,전라남도,97189,4827,19433,5.7,72.9,6.9,9.7,2.0,3.0,38.0,N,N,26.5,Y,N,0.005,N,Y,0.019,N,N,Y,0.52,N,Y,897655.0,0.0292,Y,0.0284,N,Y,0.0114,Y,0.0445,Y,0.0013,N,1.134,Y,0.0008,N,0.0031,N
201601,전라남도,94994,4725,16291,1.5,69.7,4.9,5.3,-1.8,3.3,38.2,N,N,26.83,Y,N,0.005,N,Y,0.016,N,N,N,0.54,N,Y,903736.0,0.0068,N,0.0388,N,Y,0.0025,N,0.018,N,0.0024,N,0.347,N,0.0005,N,0.0028,N
201602,전라남도,95212,4770,17236,3.3,64.9,5.3,8.1,-1.0,3.6,41.0,N,N,26.0,Y,N,0.005,N,Y,0.015,N,N,N,0.48,N,Y,907373.0,0.011,N,0.0357,N,Y,0.0029,N,0.0142,N,0.0043,Y,0.399,N,0.0005,N,0.0028,N
201603,전라남도,96893,5170,18123,7.7,68.8,7.5,13.2,2.6,2.8,47.6,Y,N,29.33,Y,N,0.005,N,Y,0.018,N,N,N,0.48,N,Y,912421.0,0.0034,N,0.0111,N,N,0.0012,N,0.0128,N,0.0037,N,0.3559,N,0.0001,N,0.003,N
201604,전라남도,78920,4989,16315,13.8,75.1,11.5,19.2,9.0,2.7,54.4,Y,N,26.5,Y,N,0.006,N,Y,0.017,N,N,N,0.46,N,N,917386.0,0.0066,N,0.0445,N,Y,0.0033,N,0.0373,Y,0.0034,N,1.0075,Y,0.0004,N,0.0018,N
201605,전라남도,65653,5513,14099,18.0,74.3,14.9,23.5,12.9,2.7,47.0,Y,N,28.0,Y,N,0.006,N,Y,0.016,N,N,N,0.46,N,N,921782.0,0.0034,N,0.0193,N,N,0.0041,Y,0.051,Y,0.0028,N,1.4506,Y,0.0008,N,0.0019,N
201606,전라남도,50091,5626,10593,21.5,85.2,21.7,25.3,18.6,2.3,34.0,N,N,24.0,Y,N,0.005,N,Y,0.012,N,N,N,0.42,N,N,928583.0,0.002,N,0.0102,N,N,0.0032,N,0.0332,Y,0.0017,N,0.277,N,0.0013,N,0.0012,N
201607,전라남도,49215,6250,8827,25.3,88.1,28.2,29.0,22.5,2.5,26.0,N,N,18.6,N,N,0.005,N,Y,0.01,N,N,N,0.36,N,N,931869.0,0.0145,N,0.0053,N,N,0.0042,Y,0.0082,N,0.0029,N,0.2228,N,0.0002,N,0.0007,N
201608,전라남도,58613,6419,9686,26.9,79.3,27.8,32.0,23.0,2.3,32.4,N,N,22.67,Y,N,0.005,N,Y,0.011,N,N,N,0.46,N,N,934952.0,0.0055,N,0.0224,N,Y,0.003,N,0.0159,N,0.0046,Y,0.3265,N,0.0008,N,0.0038,N
201609,전라남도,91851,4667,12930,22.2,84.1,22.4,26.4,19.0,2.0,30.5,N,N,21.5,N,N,0.005,N,Y,0.011,N,N,N,0.425,N,N,937381.0,0.0082,N,0.0359,N,Y,0.0015,N,0.0194,N,0.0012,N,0.4752,N,0.0013,N,0.0008,N
201610,전라남도,93437,4658,15185,17.1,79.3,15.8,21.0,13.8,2.7,30.5,N,N,18.17,N,N,0.005,N,Y,0.014,N,N,N,0.425,N,N,942588.0,0.0124,N,0.0354,N,Y,0.0038,Y,0.0252,N,0.0042,Y,0.7248,Y,0.0014,N,0.0024,N
201611,전라남도,92402,4644,16038,9.7,72.3,9.1,14.5,5.4,2.8,38.4,N,N,23.5,Y,N,0.005,N,Y,0.018,N,N,N,0.52,N,Y,947752.0,0.0085,N,0.058,N,Y,0.0006,N,0.0164,N,0.0022,N,0.4055,N,0.0007,N,0.001,N
201612,전라남도,109452,4652,17080,5.2,70.6,6.5,10.0,1.0,3.1,33.6,N,N,21.67,N,N,0.005,N,Y,0.018,N,N,N,0.54,N,Y,952004.0,0.0118,N,0.0497,N,Y,0.0078,Y,0.0567,Y,0.0018,N,0.4179,N,0.0006,N,0.0002,N
201701,전라남도,77373,4774,13343,2.4,67.5,5.0,7.2,-1.8,3.2,37.4,N,N,23.5,Y,N,0.005,N,Y,0.016,N,N,N,0.52,N,Y,956413.0,0.003,N,0.0152,N,N,0.0009,N,0.0118,N,0.0016,N,0.2045,N,0.0004,N,0.0034,N
201702,전라남도,69569,4683,12130,3.1,64.8,5.0,8.4,-1.7,3.6,34.4,N,N,20.83,N,N,0.005,N,Y,0.015,N,N,N,0.52,N,Y,958692.0,0.0058,N,0.0122,N,N,0.0016,N,0.0157,N,0.0016,N,0.2316,N,0.0002,N,0.0036,N
201703,전라남도,105025,5386,15673,6.8,63.8,6.1,12.7,1.5,2.7,44.4,Y,N,27.33,Y,N,0.005,N,Y,0.018,N,N,N,0.45,N,N,962623.0,0.0001,N,0.012,N,N,0.0002,N,0.0147,N,0.0013,N,0.2044,N,0.0007,N,0.0001,N
201704,전라남도,93490,5084,16441,13.8,69.5,10.7,19.9,8.2,2.8,46.8,Y,N,22.17,Y,N,0.005,N,Y,0.015,N,N,N,0.475,N,Y,967487.0,0.0049,N,0.0205,N,N,0.0032,N,0.0384,Y,0.0102,Y,0.4552,N,0.0006,N,0.0013,N
201705,전라남도,70380,6163,14298,18.5,70.4,14.4,24.7,12.7,2.3,51.4,Y,N,21.0,N,N,0.006,N,Y,0.013,N,N,N,0.4,N,N,971021.0,0.0176,N,0.0229,N,N,0.0063,N,0.0422,N,0.0043,N,1.029,N,0.0009,N,0.0042,N
201706,전라남도,51407,5596,10168,21.6,76.8,19.5,26.8,17.3,2.3,34.4,N,N,20.67,N,N,0.005,N,Y,0.011,N,N,N,0.45,N,N,974601.0,0.0015,N,0.0224,N,Y,0.0019,N,0.01,N,0.0011,N,0.2162,N,0.0001,N,0.0006,N
201707,전라남도,46510,6957,8396,26.6,88.6,30.7,30.4,23.8,2.3,32.0,N,N,19.0,N,N,0.004,N,N,0.009,N,N,N,0.375,N,N,978484.0,0.0002,N,0.0016,N,N,0.0009,N,0.0146,N,0.001,N,0.1389,N,0.0011,N,0.0002,N
201708,전라남도,61143,6288,8802,26.5,83.5,28.8,30.9,22.9,2.4,26.4,N,N,15.33,N,N,0.004,N,N,0.009,N,N,N,0.4,N,N,981056.0,0.0092,N,0.006,N,N,0.0008,N,0.0056,N,0.0002,N,0.1123,N,0.0005,N,0.0061,N
201709,전라남도,95595,5456,11856,21.5,80.7,20.4,26.5,17.3,2.2,31.4,N,N,18.8,N,N,0.005,N,Y,0.011,N,N,N,0.425,N,N,984116.0,0.0041,N,0.0131,N,N,0.0019,N,0.013,N,0.0018,N,0.243,N,0.0003,N,0.0012,N
201710,전라남도,80786,4557,11889,16.4,79.0,14.8,21.3,12.4,2.7,27.5,N,N,14.8,N,N,0.004,N,N,0.012,N,N,N,0.35,N,N,986056.0,0.0042,N,0.0074,N,N,0.0006,N,0.0104,N,0.0009,N,0.1637,N,0.0007,N,0.003,N
201711,전라남도,101997,4778,15273,8.6,69.2,7.9,14.5,3.3,2.7,41.0,N,N,22.4,Y,N,0.004,N,N,0.018,N,N,N,0.425,N,N,990525.0,0.0066,N,0.009,N,N,0.0008,N,0.0186,N,0.0009,N,0.2883,N,0.0009,N,0.0001,N
201712,전라남도,116628,4283,16449,2.2,67.4,4.9,7.1,-2.3,2.9,36.25,N,N,21.75,Y,N,0.004,N,N,0.017,N,N,N,0.5,N,Y,994318.0,0.0072,N,0.0109,N,N,0.0005,N,0.0144,N,0.0008,N,0.2357,N,0.0009,N,0.0033,N
201801,전라남도,114360,4703,17317,0.2,69.2,4.5,4.5,-3.6,3.1,39.25,N,N,24.89,Y,N,0.004,N,N,0.015,N,N,N,0.5,N,Y,997919.0,0.007,N,0.0324,N,Y,0.0022,N,0.0331,Y,0.0025,N,0.6142,Y,0.0008,N,0.0053,N
201802,전라남도,72906,4424,12214,1.6,60.6,4.2,6.7,-3.1,3.1,43.0,Y,N,27.25,Y,N,0.004,N,N,0.016,N,N,N,0.457,N,N,999511.0,0.006,N,0.0118,N,N,0.0024,N,0.0256,N,0.0041,N,0.42,N,0.0013,N,0.0035,N
201803,전라남도,89227,5209,14154,8.5,77.6,8.7,14.1,3.4,2.8,41.0,N,N,27.38,Y,N,0.004,N,N,0.013,N,N,N,0.443,N,N,1003271.0,0.0071,N,0.0322,N,Y,0.0018,N,0.0236,N,0.0042,Y,0.3663,N,0.0008,N,0.0014,N
201804,전라남도,86300,5376,14578,13.4,73.8,11.3,18.9,8.1,3.0,50.86,Y,N,22.43,Y,N,0.004,N,N,0.011,N,N,N,0.4,N,N,1006728.0,0.0098,N,0.0124,N,N,0.003,N,0.0334,Y,0.003,N,0.4328,N,0.0004,N,0.0007,N
201805,전라남도,68293,5394,13169,17.7,78.8,15.8,22.5,13.3,2.6,36.25,N,N,20.2,N,N,0.004,N,N,0.01,N,N,N,0.367,N,N,1011138.0,0.0026,N,0.0066,N,N,0.0024,N,0.0123,N,0.0007,N,0.1573,N,0.0001,N,0.0008,N
201806,전라남도,49766,5564,9197,21.7,79.5,20.3,26.5,18.0,2.2,36.0,N,N,23.4,Y,N,0.005,N,Y,0.01,N,N,N,0.388,N,N,1014986.0,0.0043,N,0.0248,N,Y,0.0028,N,0.0158,N,0.0014,N,0.2282,N,0.0002,N,0.0006,N
201807,전라남도,45030,6518,7503,26.6,81.2,28.0,31.0,23.2,2.4,25.44,N,N,15.5,N,N,0.005,N,Y,0.007,N,N,N,0.378,N,N,1018390.0,0.0043,N,0.0026,N,N,0.0034,N,0.0053,N,0.0011,N,0.0874,N,0.0002,N,0.0002,N
201808,전라남도,50979,5947,8073,27.5,80.4,29.1,31.7,24.3,2.9,23.33,N,N,13.38,N,N,0.004,N,N,0.007,N,N,N,0.389,N,N,1019952.0,0.0052,N,0.0087,N,N,0.0038,Y,0.0078,N,0.0025,N,0.1252,N,0.0004,N,0.0003,N
201809,전라남도,95844,4979,12134,21.2,78.5,19.8,25.6,17.7,2.4,24.5,N,N,13.0,N,N,0.004,N,N,0.01,N,N,N,0.413,N,N,1022818.0,0.0046,N,0.0072,N,N,0.0014,N,0.0117,N,0.0008,N,0.116,N,0.0002,N,0.0005,N
201810,전라남도,95763,4827,14038,14.6,70.5,11.6,20.0,9.9,2.6,30.75,N,N,16.44,N,N,0.004,N,N,0.012,N,N,N,0.45,N,N,1024496.0,0.0054,N,0.0156,N,N,0.0018,N,0.0198,N,0.0022,N,0.235,N,0.0004,N,0.0012,N
201811,전라남도,93345,4113,15118,9.9,70.9,8.6,15.7,5.0,2.0,49.56,Y,N,29.9,Y,N,0.004,N,N,0.019,N,N,Y,0.533,N,Y,1028122.0,0.006,N,0.0133,N,N,0.0028,N,0.0189,N,0.0013,N,0.3347,N,0.0004,N,0.0015,N
201812,전라남도,109901,4170,16176,3.8,65.5,5.7,8.0,-0.1,3.0,38.33,N,N,23.0,Y,N,0.005,N,Y,0.016,N,N,N,0.511,N,Y,1032074.0,0.0183,Y,0.0266,N,Y,0.0056,Y,0.0422,Y,0.0071,Y,0.5624,N,0.0008,N,0.0024,N
201901,전라남도,77611,4574,12900,2.6,59.8,4.4,7.4,-1.6,3.2,45.0,Y,N,28.45,Y,N,0.005,N,Y,0.015,N,N,N,0.54,N,Y,1034777.0,0.006,N,0.0178,N,N,0.002,N,0.0224,N,0.001,N,0.3831,N,0.0004,N,0.0011,N
201902,전라남도,66131,4364,9638,4.0,61.0,5.0,9.0,-0.4,3.0,47.71,Y,N,29.73,Y,N,0.004,N,N,0.013,N,N,N,0.569,N,Y,1035367.0,0.0066,N,0.0177,N,N,0.0045,Y,0.0224,N,0.0015,N,0.5279,N,0.0005,N,0.0011,N
201903,전라남도,96383,4624,13053,8.2,64.2,7.0,14.0,2.9,3.1,50.22,Y,N,30.63,Y,N,0.004,N,N,0.012,N,N,N,0.506,N,Y,1037073.0,0.0044,N,0.0114,N,N,0.0016,N,0.0217,N,0.0011,N,0.4674,N,0.0002,N,0.0012,N
201904,전라남도,94009,4922,15089,12.2,69.6,9.9,17.5,7.1,2.4,34.44,N,N,17.37,N,N,0.003,N,N,0.01,N,N,N,0.5,N,Y,1039266.0,0.0076,N,0.0105,N,N,0.0024,N,0.0176,N,0.0024,N,0.4532,N,0.0004,N,0.0018,N
201905,전라남도,72015,5532,13304,18.0,63.2,12.7,24.3,12.0,2.6,42.44,Y,N,21.74,Y,N,0.004,N,N,0.009,N,N,N,0.483,N,Y,1041049.0,0.006,N,0.0088,N,N,0.0014,N,0.0193,N,0.0011,N,0.4162,N,0.0003,N,0.0011,N
201906,전라남도,49373,4580,9300,21.0,79.7,19.5,25.7,17.1,1.9,31.74,N,N,20.68,N,N,0.004,N,N,0.007,N,N,N,0.442,N,N,1043683.0,0.0051,N,0.0061,N,N,0.0021,N,0.0074,N,0.0014,N,0.191,N,0.0004,N,0.0015,N
201907,전라남도,50736,5706,8872,24.3,84.9,25.5,27.8,21.6,2.3,22.74,N,N,13.84,N,N,0.003,N,N,0.006,N,N,N,0.365,N,N,1046210.0,0.0036,N,0.0022,N,N,0.0005,N,0.0058,N,0.0005,N,0.1992,N,0.0001,N,0.0006,N
201908,전라남도,53660,5905,8923,26.1,80.8,27.1,30.2,22.8,2.1,27.65,N,N,16.75,N,N,0.003,N,N,0.006,N,N,N,0.42,N,N,1048160.0,0.0048,N,0.0052,N,N,0.0017,N,0.0132,N,0.0005,N,0.1924,N,0.0001,N,0.0011,N
201909,전라남도,89792,4816,12164,22.3,83.3,22.4,26.5,19.1,2.3,22.27,N,N,12.13,N,N,0.003,N,N,0.006,N,N,N,0.418,N,N,1050910.0,0.0034,N,0.0046,N,N,0.0015,N,0.0054,N,0.0012,N,0.0979,N,0.0001,N,0.0005,N
201910,전라남도,91479,4590,13407,16.8,73.7,14.2,21.9,12.5,2.4,28.45,N,N,13.91,N,N,0.003,N,N,0.008,N,N,N,0.405,N,N,1052808.0,0.0102,N,0.0082,N,N,0.0028,N,0.0182,N,0.0018,N,0.3932,N,0.0002,N,0.0008,N
201911,전라남도,89599,4179,13847,10.9,68.6,9.2,16.6,5.9,2.7,35.95,N,N,17.26,N,N,0.003,N,N,0.011,N,N,N,0.443,N,N,1054290.0,0.0064,N,0.006,N,N,0.0016,N,0.016,N,0.0009,N,0.3168,N,0.0002,N,0.001,N
201912,전라남도,98836,4184,14385,4.9,66.8,5.9,9.8,0.4,2.8,29.59,N,N,18.57,N,N,0.003,N,N,0.013,N,N,N,0.482,N,Y,1056239.0,0.01,N,0.0102,N,N,0.0023,N,0.0283,N,0.0014,N,0.3904,N,0.0004,N,0.0016,N
202001,전라남도,97625,4353,13441,4.8,68.8,6.1,8.8,1.3,3.0,34.1,N,N,22.68,Y,N,0.003,N,N,0.012,N,N,N,0.481,N,Y,1060779.0,0.0053,N,0.0114,N,N,0.001,N,0.0129,N,0.0011,N,0.2212,N,0.0002,N,0.0011,N
202002,전라남도,56214,4080,8969,5.2,69.6,6.4,10.2,0.6,2.9,32.55,N,N,19.61,N,N,0.003,N,N,0.01,N,N,N,0.418,N,N,1061661.0,0.0048,N,0.0062,N,N,0.0014,N,0.0147,N,0.0004,N,0.2299,N,0.0004,N,0.001,N
202003,전라남도,38630,4678,6213,8.4,65.0,7.2,14.0,2.9,3.2,33.0,N,N,15.96,N,N,0.003,N,N,0.009,N,N,N,0.409,N,N,1063156.0,0.003,N,0.0054,N,N,0.001,N,0.0161,N,0.0009,N,0.3235,N,0.0011,N,0.0008,N
202004,전라남도,38751,4999,5590,10.9,59.1,7.5,16.7,5.4,3.2,35.36,N,N,16.13,N,N,0.003,N,N,0.008,N,N,N,0.386,N,N,1064788.0,0.0028,N,0.0081,N,N,0.0008,N,0.0151,N,0.0016,N,0.3364,N,0.0003,N,0.0008,N
202005,전라남도,50028,5286,6450,17.3,77.4,15.1,22.1,13.2,2.7,29.23,N,N,15.59,N,N,0.003,N,N,0.007,N,N,N,0.405,N,N,1068577.0,0.0039,N,0.0072,N,N,0.002,N,0.0255,N,0.0012,N,0.6016,Y,0.0002,N,0.0014,N
202006,전라남도,41334,5289,5706,22.1,81.0,21.2,26.6,18.3,2.2,27.0,N,N,15.05,N,N,0.003,N,N,0.006,N,N,N,0.382,N,N,1074212.0,0.004,N,0.0098,N,N,0.0024,N,0.0156,N,0.0028,N,0.3617,N,0.0005,N,0.0013,N
202007,전라남도,38605,4856,5330,22.7,88.8,24.5,25.9,20.4,2.1,16.62,N,N,9.23,N,N,0.003,N,N,0.006,N,N,N,0.39,N,N,1079202.0,0.002,N,0.0046,N,N,0.0025,N,0.007,N,0.0016,N,0.0753,N,0.0003,N,0.0009,N
202008,전라남도,33836,5662,4399,27.2,85.5,30.4,30.9,24.4,2.6,26.36,N,N,15.13,N,N,0.003,N,N,0.005,N,N,N,0.364,N,N,1081567.0,0.0003,N,0.0008,N,N,0.0008,N,0.005,N,0.0001,N,0.0528,N,0.0013,N,0.002,N
202009,전라남도,56609,5121,6301,21.3,81.3,20.5,25.6,17.8,2.2,22.65,N,N,13.24,N,N,0.003,N,N,0.007,N,N,N,0.419,N,N,1086836.0,0.0034,N,0.0071,N,N,0.0014,N,0.0123,N,0.0014,N,0.1852,N,0.0002,N,0.0011,N
202010,전라남도,64850,4705,6675,15.7,67.1,11.8,21.2,11.0,2.4,29.9,N,N,15.04,N,N,0.003,N,N,0.009,N,N,N,0.385,N,N,1089330.0,0.0038,N,0.0059,N,N,0.0014,N,0.0146,N,0.003,N,0.1987,N,0.0001,N,0.0011,N
202011,전라남도,59465,3992,6739,11.0,66.2,9.0,15.8,6.4,3.0,29.95,N,N,15.67,N,N,0.003,N,N,0.011,N,N,N,0.39,N,N,1092952.0,0.0109,N,0.013,N,N,0.0016,N,0.0229,N,0.0033,N,0.1976,N,0.0006,N,0.0016,N
202012,전라남도,38178,4276,5377,3.1,64.4,5.0,8.4,-1.5,2.8,29.27,N,N,17.91,N,N,0.003,N,N,0.013,N,N,N,0.42,N,N,1099894.0,0.0069,N,0.0106,N,N,0.0014,N,0.0212,N,0.0014,N,0.2189,N,0.0002,N,0.0012,N
202101,전라남도,33235,4076,4848,2.1,70.5,5.3,7.1,-2.6,2.8,33.95,N,N,17.09,N,N,0.003,N,N,0.012,N,N,N,0.425,N,N,1107423.0,0.0074,N,0.0122,N,N,0.0016,N,0.0264,N,0.0026,N,0.3332,N,0.0004,N,0.0014,N
202102,전라남도,35255,4017,4643,5.4,63.9,5.9,10.8,0.6,3.3,36.32,N,N,20.22,N,N,0.003,N,N,0.011,N,N,N,0.452,N,N,1114129.0,0.0058,N,0.0097,N,N,0.0011,N,0.0185,N,0.0011,N,0.3222,N,0.0004,N,0.0011,N
202103,전라남도,56203,4784,6640,9.9,71.8,8.6,15.4,4.9,2.7,67.43,Y,N,21.73,Y,N,0.003,N,N,0.01,N,N,N,0.425,N,N,1120389.0,0.0045,N,0.0069,N,N,0.0026,N,0.0403,Y,0.0015,N,0.5789,N,0.0003,N,0.0015,N
202104,전라남도,57878,5009,6559,13.8,62.4,9.5,19.2,8.6,2.9,35.71,N,N,14.32,N,N,0.003,N,N,0.008,N,N,N,0.385,N,N,1129402.0,0.0051,N,0.0055,N,N,0.0027,N,0.0405,Y,0.0018,N,0.7611,Y,0.0002,N,0.0017,N
202105,전라남도,37214,4633,5455,17.5,72.2,14.3,22.6,12.6,2.6,48.0,Y,N,16.87,N,N,0.002,N,N,0.006,N,N,N,0.391,N,N,1133090.0,0.0021,N,0.0034,N,N,0.0019,N,0.0201,N,0.0064,N,0.3269,N,0.0004,N,0.0023,N
202106,전라남도,34989,5033,5167,22.2,79.5,20.8,26.8,18.5,2.2,27.55,N,N,15.74,N,N,0.003,N,N,0.006,N,N,N,0.386,N,N,1138877.0,0.0033,N,0.0039,N,N,0.0012,N,0.013,N,0.0008,N,0.2423,N,0.0002,N,0.0009,N
202107,전라남도,37826,5415,4829,26.2,83.2,28.0,30.1,23.0,2.3,20.4,N,N,10.65,N,N,0.003,N,N,0.005,N,N,N,0.323,N,N,1143884.0,0.0021,N,0.0007,N,N,0.0015,N,0.0144,N,0.0004,N,0.1437,N,0.0006,N,0.0011,N
202108,전라남도,30409,5087,4119,26.0,84.2,28.0,30.1,22.9,2.0,20.05,N,N,10.15,N,N,0.003,N,N,0.005,N,N,N,0.36,N,N,1146892.0,0.003,N,0.004,N,N,0.0013,N,0.0127,N,0.0252,Y,0.2416,N,0.0001,N,0.0009,N
202109,전라남도,63821,4909,6720,22.7,81.8,22.2,26.5,19.6,2.4,18.15,N,N,8.67,N,N,0.003,N,N,0.005,N,N,N,0.36,N,N,1157097.0,0.0041,N,0.0038,N,N,0.0026,N,0.0073,N,0.0011,N,0.3032,N,0.0001,N,0.0017,N
202110,전라남도,63652,4774,9461,17.0,74.3,15.2,22.6,12.6,2.2,25.15,N,N,13.1,N,N,0.003,N,N,0.007,N,N,N,0.34,N,N,1160809.0,0.0047,N,0.0054,N,N,0.0032,N,0.0018,N,0.0006,N,0.3175,N,0.0003,N,0.0029,N
202111,전라남도,69260,4090,8440,10.4,71.8,9.0,16.2,5.6,2.4,33.62,N,N,17.73,N,N,0.002,N,N,0.011,N,N,N,0.395,N,N,1164295.0,0.0039,N,0.0023,N,N,0.0023,N,0.0051,N,0.0005,N,0.2783,N,0.0004,N,0.0015,N
202112,전라남도,49721,4173,6751,4.4,67.8,5.8,9.8,-0.2,2.9,32.62,N,N,19.33,N,N,0.002,N,N,0.011,N,N,N,0.381,N,N,1172282.0,0.0138,N,0.0158,N,N,0.0095,Y,0.007,N,0.002,N,0.6396,Y,0.0004,N,0.0045,Y
202201,전라남도,47804,4330,8393,2.0,59.5,4.2,6.9,-2.1,3.0,32.64,N,N,21.05,N,N,0.003,N,N,0.011,N,N,N,0.432,N,N,1175111.0,0.0081,N,0.0081,N,N,0.0022,N,0.0317,Y,0.0021,N,0.4836,N,0.0004,N,0.002,N
202202,전라남도,50676,4122,6265,2.1,55.9,4.0,7.2,-2.5,3.4,33.45,N,N,20.55,N,N,0.003,N,N,0.009,N,N,N,0.376,N,N,1178686.0,0.0129,N,0.0131,N,N,0.007,Y,0.0715,Y,0.0018,N,1.6645,Y,0.0007,N,0.0038,Y
202203,전라남도,90971,4262,8277,8.8,69.2,8.0,14.5,3.6,2.8,35.5,N,N,17.13,N,N,0.002,N,N,0.009,N,N,N,0.364,N,N,1181182.0,0.0128,N,0.013,N,N,0.0129,Y,0.0808,Y,0.0011,N,1.6948,Y,0.0008,N,0.0048,Y
202204,전라남도,68667,5075,8572,14.0,66.8,10.7,20.1,8.5,2.4,32.5,N,N,15.17,N,N,0.002,N,N,0.007,N,N,N,0.332,N,N,1186700.0,0.006,N,0.0062,N,N,0.0034,N,0.0359,Y,0.001,N,0.8605,Y,0.0003,N,0.0024,N
202205,전라남도,46988,4877,7193,17.8,63.6,12.6,24.1,12.1,2.3,29.09,N,N,15.09,N,N,0.003,N,N,0.007,N,N,N,0.329,N,N,1189844.0,0.0092,N,0.0135,N,N,0.006,Y,0.0657,Y,0.0175,Y,1.1959,Y,0.0006,N,0.004,Y
202206,전라남도,40279,4592,6963,22.3,81.4,21.9,26.4,19.1,2.8,20.68,N,N,11.09,N,N,0.003,N,N,0.005,N,N,N,0.309,N,N,1194125.0,0.005,N,0.0052,N,N,0.003,N,0.019,N,0.0007,N,0.3263,N,0.0003,N,0.0016,N
202207,전라남도,48987,5078,6664,26.3,82.9,28.0,30.2,23.2,2.5,20.18,N,N,11.17,N,N,0.003,N,N,0.004,N,N,N,0.332,N,N,1200089.0,0.006,N,0.0048,N,N,0.0026,N,0.0228,N,0.0017,N,0.3208,N,0.0002,N,0.0017,N
202208,전라남도,58073,5274,6911,26.3,84.3,28.8,29.9,23.4,2.3,17.73,N,N,8.26,N,N,0.003,N,N,0.004,N,N,N,0.318,N,N,1203264.0,0.0036,N,0.002,N,N,0.002,N,0.0181,N,0.0005,N,0.1802,N,0.0001,N,0.0009,N
202209,전라남도,68079,4676,9741,22.2,78.2,20.8,26.7,18.6,2.6,21.1,N,N,11.09,N,N,0.003,N,N,0.005,N,N,N,0.333,N,N,1207654.0,0.0083,N,0.0093,N,N,0.0045,Y,0.0344,Y,0.0025,N,0.6824,Y,0.0004,N,0.0032,N
202210,전라남도,74063,4318,10706,15.6,69.8,12.5,21.2,10.9,2.7,22.19,N,N,11.91,N,N,0.003,N,N,0.007,N,N,N,0.325,N,N,1225745.0,0.0073,N,0.0055,N,N,0.0041,Y,0.046,Y,0.0012,N,0.8372,Y,0.0003,N,0.004,Y
202211,전라남도,72898,3764,8946,11.6,70.3,9.7,17.9,6.2,2.4,30.9,N,N,17.64,N,N,0.003,N,N,0.011,N,N,N,0.376,N,N,1235465.0,0.019,Y,0.0147,N,N,0.009,Y,0.1096,Y,0.0022,N,1.6681,Y,0.0007,N,0.0062,Y
202212,전라남도,77897,3954,8316,2.1,65.8,4.7,6.6,-1.9,3.0,29.14,N,N,14.52,N,N,0.002,N,N,0.01,N,N,N,0.368,N,N,1236858.0,0.0126,N,0.011,N,N,0.0062,Y,0.1078,Y,0.0031,N,1.2652,Y,0.0006,N,0.004,Y
201501,경상북도,104027,5853,18018,0.1,60.7,3.9,5.3,-4.5,2.4,51.57,Y,N,28.3064,N,N,0.008,N,Y,0.023,N,N,Y,0.814,N,Y,1261405.0,0.0161,Y,0.0242,N,Y,0.0024,N,0.0511,Y,0.0005,N,0.5937,Y,0.0017,N,0.003,N
